frecuencia;id_externo;moneda;tipo_cambio;fecha;fecha_contable;nota;subsidiaria;nota_linea;id_cuenta_contable;numero_cuenta_contable;debito;credito;external_id_tercero;nombre_tercero;clase;departamento;ubicacion_centro_costo
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333208-10-12-2021;HOLDING PJV;208-IMPUESTO SOBRE LA RENTA (POR PAGAR TRABAJADOR) GR;8;212502.04;0;50.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333215-10-12-2021;HOLDING PJV;215-IMPUESTO SOBRE LA RENTA (I.S.R.) MAN;8;212502.04;0;711.25;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333502-10-12-2021;HOLDING PJV;502-Banco La Hipotecaria, S. A.;9;212503.01;0;104.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333525-10-12-2021;HOLDING PJV;525-Progreso;9;212503.01;0;60.00;;;;;
3;2DA QUINCENA DICIEMBRE DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333531-24-12-2021;HOLDING PJV;531-Cuentas X Cobrar (varios);14;112701;0;100.00;;;;;
15;GRATIFICACIÓN ANUAL  - DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333603-18-12-2021;HOLDING PJV;603-Gratificación  Anual;31;611105.07;11620.42;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3333000-10-12-2021;HOLDING PJV;3000-Patronal C.S.S.  (GASTO );36;611101.10-1;2992.96;0.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3333000-10-12-2021;HOLDING PJV;3000-Patronal C.S.S.  (GASTO ) Por Pagar;103;21220201;0.00;2992.96;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3333001-10-12-2021;HOLDING PJV;3001-Patronal  S.E    (GASTO );37;611101.11-1;359.00;0.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3333001-10-12-2021;HOLDING PJV;3001-Patronal  S.E    (GASTO ) Por Pagar;104;21220202;0.00;359.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339005-10-12-2021;HOLDING PJV;9005-Prima de Antiguedad Reserva  (GASTO );42;611101.06-1;469.85;0.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339005-10-12-2021;HOLDING PJV;9005-Prima de Antiguedad Reserva  (GASTO ) Por Pagar;153;22000101;0.00;469.85;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339006-10-12-2021;HOLDING PJV;9006-Indemnización Reserva  (GASTO );43;611101.07-1;79.92;0.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339006-10-12-2021;HOLDING PJV;9006-Indemnización Reserva  (GASTO ) Por Pagar;154;22000102;0.00;79.92;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339007-10-12-2021;HOLDING PJV;9007-XIII Mes Reserva     (GASTO );41;611101.05-1;2035.23;0.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339007-10-12-2021;HOLDING PJV;9007-XIII Mes Reserva     (GASTO ) Por Pagar;108;21220206;0.00;2035.23;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339008-10-12-2021;HOLDING PJV;9008-Vacaciones  Reserva    (GASTO );40;611101.04-1;2220.93;0.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339008-10-12-2021;HOLDING PJV;9008-Vacaciones  Reserva    (GASTO ) Por Pagar;107;21220205;0.00;2220.93;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339009-10-12-2021;HOLDING PJV;9009-Riesgo Profesional    (GASTO );38;611101.12-1;239.45;0.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339009-10-12-2021;HOLDING PJV;9009-Riesgo Profesional    (GASTO ) Por Pagar;105;21220203;0.00;239.45;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333100-10-12-2021;METRO PANAMA PJV;100-SALARIO;1;611101.01-1;70248.12;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333103-10-12-2021;ESTE PANAMA PJV;103-HORAS PENDIENTES (MAN);1;611101.01-1;27.41;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333106-10-12-2021;METRO PANAMA PJV;106-HORA EXTRA DIURNA (1.25);2;611101.02-1;493.83;0;;;;;
3;2DA QUINCENA DICIEMBRE DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333107-24-12-2021;CENTRO PANAMA PJV;107-EXTRA  MIXTA (1.50);2;611101.02-1;8.58;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333111-10-12-2021;NORTE PANAMA PJV;111-RECARGO DOMINGO;3;611101.03-1;1403.06;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333112-10-12-2021;AFUERA COLON PJV;112-HORA EXTRA DOMINGO DIURNA (1.87);3;611101.03-1;14.32;0;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333114-01-12-2021;NUEVO GRUPO PJV;114-VACACIONES;22;212502.05;594.88;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333122-10-12-2021;METRO PANAMA PJV;122-DIA NACIONAL;1;611101.01-1;772.20;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333123-10-12-2021;METRO PANAMA PJV;123-HORA EXTRAS MIXTA DIURNA(1.50);2;611101.02-1;218.53;0;;;;;
3;2DA QUINCENA DICIEMBRE DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333124-24-12-2021;CENTRO PANAMA PJV;124-HORA EXTRA MIXTO DIURNA RECARGO (50/75);2;611101.02-1;26.28;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333128-10-12-2021;CENTRO PANAMA PJV;128-HORA EXTRA MIXTO DIURNO DOMINGO (50/50);2;611101.02-1;115.82;0;;;;;
3;2DA QUINCENA DICIEMBRE DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333146-24-12-2021;CENTRO PANAMA PJV;146-HORA EXTRA MIXTO NOCTURNA (75)  (MAN);2;611101.02-1;143.49;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333158-10-12-2021;NORTE PANAMA PJV;158-HORA EXTRA DIURNA (MAN);2;611101.02-1;20.78;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333159-10-12-2021;INTERIOR PANAMA PJV;159-EXTRA  MIXTA DIURNA (MAN);2;611101.02-1;42.35;0;;;;;
3;2DA QUINCENA DICIEMBRE DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333161-24-12-2021;ESTE PANAMA PJV;161-EXTRAS MIXTA/DIURNA EXCEDENTE (MAN);2;611101.02-1;9.47;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333162-10-12-2021;CENTRO PANAMA PJV;162-DOMINGO O L/SEMANAL (MAN);3;611101.03-1;116.55;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333163-10-12-2021;CENTRO PANAMA PJV;163-HORA EXTRA DOMINGO DIURNA (MAN);2;611101.02-1;51.48;0;;;;;
3;2DA QUINCENA DICIEMBRE DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333164-24-12-2021;CENTRO PANAMA PJV;164-HORA EXTRA DOMINGO NOCT (MAN);2;611101.02-1;18.75;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333165-10-12-2021;METRO PANAMA PJV;165-DIA NACIONAL (MAN);3;611101.03-1;1229.09;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333169-10-12-2021;AFUERA COLON PJV;169-CERTIFICADO MEDICO;1;611101.01-1;573.65;0;;;;;
2;PRIMA DE PRODUCCIÓN DE JOYERIA DICIEMBRE 2021 - DEL 01/12/2021 AL 31/;US Dollar;1;2022-01-01;"ene2022";0001#333175-12-01-2022;METRO PANAMA PJV;175-PRIMA DE PRODUCCION (JOYERIA);35;611105.16;3651.83;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333176-10-12-2021;METRO PANAMA PJV;176-VIATICOS;4;611101.18;94.23;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333177-10-12-2021;ESTE PANAMA PJV;177-AJUSTE X RECLAMO;1;611101.01-1;9.06;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333178-10-12-2021;NUEVO GRUPO PJV;178-AJUSTE X REEMPLAZO;1;611101.01-1;135.12;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333181-10-12-2021;METRO PANAMA PJV;181-VIATICOS DE ALIMENTACION;4;611101.18;3976.70;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333182-10-12-2021;CENTRO PANAMA PJV;182-HORA EXTRA MIXTA NAL. (MAN);2;611101.02-1;190.78;0;;;;;
3;2DA QUINCENA DICIEMBRE DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333183-24-12-2021;CENTRO PANAMA PJV;183-NO COMP. L/LABORADO;3;611101.03-1;429.22;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333184-10-12-2021;METRO PANAMA PJV;184-SUSPENSION;1;611101.01-1;0;114.40;;;;;
3;2DA QUINCENA DICIEMBRE DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333186-24-12-2021;NORTE PANAMA PJV;186-NO COMP. NAC/LABORADO;3;611101.03-1;22.88;0;;;;;
2;PRIMA DE PRODUCCIÓN DE ADENDAS DICIEMBRE 2021 - DEL 01/12/2021 AL 31/;US Dollar;1;2022-01-01;"ene2022";0001#333188-07-01-2022;CENTRO PANAMA PJV;188-PRIMAS DE PRODUCCION X ADENDAS;1;611101.01-1;784.39;0;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333200-01-12-2021;NUEVO GRUPO PJV;200-SEGURO SOCIAL ( POR PAGAR TRABAJADOR);6;212502.01;0;7344.68;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333201-01-12-2021;NUEVO GRUPO PJV;201-SEGURO EDUCATIVO (POR PAGAR TRABAJADOR.);7;212502.02;0;941.54;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333202-10-12-2021;ESTE PANAMA PJV;202-IMPUESTO SOBRE LA RENTA (POR PAGAR TRABAJADOR.);8;212502.04;0;16.83;;;;;
15;GRATIFICACIÓN ANUAL  - DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333215-18-12-2021;ESTE PANAMA PJV;215-IMPUESTO SOBRE LA RENTA (I.S.R.) MAN;8;212502.04;0;38.52;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333305-10-12-2021;AFUERA COLON PJV;305-Lentes (cada 2 años);33;611105.04;42.00;0;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333501-10-12-2021;NORTE PANAMA PJV;501-Banco General;9;212503.01;0;223.04;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333502-10-12-2021;CENTRO PANAMA PJV;502-Banco La Hipotecaria, S. A.;9;212503.01;0;488.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333503-10-12-2021;NORTE PANAMA PJV;503-Banco Nacional de Panamá  (HIPOTECA);9;212503.01;0;408.32;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333505-10-12-2021;NORTE PANAMA PJV;505-Banistmo, S.A.;9;212503.01;0;333.64;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333506-10-12-2021;ESTE PANAMA PJV;506-Caja de Ahorros;9;212503.01;0;239.96;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333520-10-12-2021;NUEVO GRUPO PJV;520-MultiBank, Inc.;9;212503.01;0;90.84;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333524-10-12-2021;NORTE PANAMA PJV;524-Privivienda, S. A.;9;212503.01;0;231.60;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333525-10-12-2021;INTERIOR PANAMA PJV;525-Progreso;9;212503.01;0;22.10;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333526-10-12-2021;METRO PANAMA PJV;526-Raquel Andrade C;9;212503.01;0;135.00;;;;;
15;GRATIFICACIÓN ANUAL  - DEL 16/12/2021 - AL 31/12/2021;US Dollar;1;2021-12-16;"dic2021";0001#333603-18-12-2021;CENTRO PANAMA PJV;603-Gratificación  Anual;31;611105.07;30375.00;0;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3333000-01-12-2021;NUEVO GRUPO PJV;3000-Patronal C.S.S.  (GASTO );36;611101.10-1;9210.28;0.00;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3333000-01-12-2021;NUEVO GRUPO PJV;3000-Patronal C.S.S.  (GASTO ) Por Pagar;103;21220201;0.00;9210.28;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3333001-01-12-2021;NUEVO GRUPO PJV;3001-Patronal  S.E    (GASTO );37;611101.11-1;1127.65;0.00;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3333001-01-12-2021;NUEVO GRUPO PJV;3001-Patronal  S.E    (GASTO ) Por Pagar;104;21220202;0.00;1127.65;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339005-01-12-2021;NUEVO GRUPO PJV;9005-Prima de Antiguedad Reserva  (GASTO );42;611101.06-1;1445.77;0.00;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339005-01-12-2021;NUEVO GRUPO PJV;9005-Prima de Antiguedad Reserva  (GASTO ) Por Pagar;153;22000101;0.00;1445.77;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339006-01-12-2021;NUEVO GRUPO PJV;9006-Indemnización Reserva  (GASTO );43;611101.07-1;245.77;0.00;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339006-01-12-2021;NUEVO GRUPO PJV;9006-Indemnización Reserva  (GASTO ) Por Pagar;154;22000102;0.00;245.77;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339007-01-12-2021;NUEVO GRUPO PJV;9007-XIII Mes Reserva     (GASTO );41;611101.05-1;6262.99;0.00;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339007-01-12-2021;NUEVO GRUPO PJV;9007-XIII Mes Reserva     (GASTO ) Por Pagar;108;21220206;0.00;6262.99;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339008-10-12-2021;METRO PANAMA PJV;9008-Vacaciones  Reserva    (GASTO );40;611101.04-1;6780.39;0.00;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339008-10-12-2021;METRO PANAMA PJV;9008-Vacaciones  Reserva    (GASTO ) Por Pagar;107;21220205;0.00;6780.39;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339009-01-12-2021;NUEVO GRUPO PJV;9009-Riesgo Profesional    (GASTO );38;611101.12-1;736.71;0.00;;;;;
8;Vacaciones - AMADO GUITTEN DEL 01/12/2021 AL 31/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#3339009-01-12-2021;NUEVO GRUPO PJV;9009-Riesgo Profesional    (GASTO ) Por Pagar;105;21220203;0.00;736.71;;;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333180-10-12-2021;NORTE PANAMA PJV;180-DEVOLUCION CXC;14;112701;74.00;0;1708;Batista  Valencia , Alma  Delia ;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333180-10-12-2021;NORTE PANAMA PJV;180-DEVOLUCION CXC;14;112701;30.00;0;168;Young Luna, Maria  Del Carmen ;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333180-10-12-2021;ESTE PANAMA PJV;180-DEVOLUCION CXC;14;112701;100.00;0;985;Mairena Arauz, Maria Felix;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333180-10-12-2021;NORTE PANAMA PJV;180-DEVOLUCION CXC;14;112701;30.00;0;1440;Perez Troya, Evelyn ;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333180-10-12-2021;NORTE PANAMA PJV;180-DEVOLUCION CXC;14;112701;16.00;0;938;Dominguez Garcia, Sugei Edlin;;;
2;1RA QUINCENA -DICIEMBRE  DEL 01/12/2021 - AL 15/12/2021;US Dollar;1;2021-12-01;"dic2021";0001#333180-10-12-2021;NORTE PANAMA PJV;Total Salarios Por Pagar;102;112101;0;137720.68;;;;;
